"game_id","player_id","team_id","timeOnIce","assists","goals","pim","shots","saves","powerPlaySaves","shortHandedSaves","evenSaves","shortHandedShotsAgainst","evenShotsAgainst","powerPlayShotsAgainst","decision","savePercentage","powerPlaySavePercentage","evenStrengthSavePercentage"
"2018020962","8475622","7",1552,0,0,0,12,9,0,1,8,1,11,0,"",75,NA,72.7272727272727
"2018020962","8476999","7",1931,0,0,0,21,19,0,1,18,2,19,0,"L",90.4761904761905,NA,94.7368421052632
"2018020962","8475883","10",3600,0,0,0,34,31,5,0,26,0,27,7,"W",91.1764705882353,71.4285714285714,96.2962962962963
"2018020963","8471679","8",3509,0,0,0,22,20,4,1,15,1,17,4,"L",90.9090909090909,100,88.2352941176471
"2018020963","8471239","1",3600,0,0,0,35,34,5,3,26,4,26,5,"W",97.1428571428571,100,100
"2018020964","8475789","26",3900,0,0,0,34,31,4,0,27,0,29,5,"L",91.1764705882353,80,93.1034482758621
"2018020964","8476883","14",3886,0,0,0,33,30,5,0,25,0,28,5,"W",90.9090909090909,100,89.2857142857143
"2018020965","8475156","22",3867,0,0,2,38,36,7,0,29,0,31,7,"L",94.7368421052632,100,93.5483870967742
"2018020965","8471469","18",3900,0,0,0,27,25,1,0,24,1,24,2,"W",92.5925925925926,50,100
"2018020966","8466141","13",3569,0,0,0,39,36,3,1,32,1,35,3,"W",92.3076923076923,100,91.4285714285714
"2018020966","8473575","21",3626,0,0,0,38,34,7,1,26,1,29,8,"L",89.4736842105263,87.5,89.6551724137931
"2018020967","8479294","24",3600,0,0,0,29,25,1,1,23,1,26,2,"L",86.2068965517241,50,88.4615384615385
"2018020967","8474593","23",3600,0,0,0,29,29,0,1,28,1,28,0,"W",100,NA,100
"2018020968","8474889","28",3425,0,0,0,32,28,4,2,22,3,24,5,"L",87.5,80,91.6666666666667
"2018020968","8470860","6",3588,0,0,0,20,19,2,1,16,1,16,3,"W",95,66.6666666666667,100
"2018020969","8469608","20",3600,0,0,0,27,26,9,1,16,1,17,9,"W",96.2962962962963,100,94.1176470588235
"2018020969","8475215","2",3499,0,0,0,27,24,1,0,23,0,25,2,"L",88.8888888888889,50,92
"2018020970","8475622","7",3591,0,0,0,44,40,2,1,37,1,41,2,"L",90.9090909090909,100,90.2439024390244
"2018020970","8470880","4",3600,0,0,0,36,34,4,1,29,1,30,5,"W",94.4444444444444,80,96.6666666666667
"2018020971","8467950","9",1767,0,0,0,13,12,0,0,12,0,13,0,"",92.3076923076923,NA,92.3076923076923
"2018020971","8475195","9",1833,0,0,0,24,18,1,0,17,0,22,2,"L",75,50,77.2727272727273
"2018020971","8474651","15",3600,0,0,0,23,21,0,0,21,0,22,1,"W",91.304347826087,0,95.4545454545455
"2018020972","8471734","26",2400,0,0,0,20,14,0,0,14,0,19,1,"L",70,0,73.6842105263158
"2018020972","8475789","26",1200,0,0,0,14,14,1,0,13,0,13,1,"",100,100,100
"2018020972","8475852","12",3600,0,0,0,23,22,2,0,20,0,21,2,"W",95.6521739130435,100,95.2380952380952
"2018020973","8476899","5",3600,0,0,0,23,21,1,1,19,1,20,2,"W",91.304347826087,50,95
"2018020973","8475683","29",3550,0,0,0,26,22,0,2,20,2,24,0,"L",84.6153846153846,NA,83.3333333333333
"2018020974","8471679","8",3600,0,0,0,29,28,8,0,20,0,21,8,"W",96.551724137931,100,95.2380952380952
"2018020974","8470657","17",2382,0,0,0,22,16,0,0,16,0,22,0,"L",72.7272727272727,NA,72.7272727272727
"2018020974","8473541","17",1200,0,0,0,12,10,0,4,6,4,8,0,"",83.3333333333333,NA,75
"2018020975","8477424","18",3586,0,0,0,43,42,4,1,37,1,38,4,"L",97.6744186046512,100,97.3684210526316
"2018020975","8476412","19",3600,0,0,0,19,19,2,0,17,0,17,2,"W",100,100,100
"2018020976","8471227","30",3576,0,0,0,32,30,5,1,24,1,25,6,"W",93.75,83.3333333333333,96
"2018020976","8476945","52",3539,0,0,0,40,37,3,2,32,2,33,5,"L",92.5,60,96.969696969697
"2018020977","8466141","13",2668,0,0,0,30,27,6,0,21,1,22,7,"L",90,85.7142857142857,95.4545454545455
"2018020977","8473503","13",1232,0,0,0,10,10,0,0,10,0,10,0,"",100,NA,100
"2018020977","8475311","53",3897,0,0,0,27,24,0,0,24,0,27,0,"W",88.8888888888889,NA,88.8888888888889
"2018020978","8471750","25",3537,0,0,0,46,44,9,1,34,1,35,10,"L",95.6521739130435,90,97.1428571428571
"2018020978","8470594","54",3594,0,0,0,24,23,3,0,20,0,20,4,"W",95.8333333333333,75,100
"2018020979","8476932","22",2110,0,0,0,20,18,3,0,15,0,15,5,"",90,60,100
"2018020979","8475156","22",1486,0,0,0,16,12,4,0,8,0,11,5,"L",75,80,72.7272727272727
"2018020979","8475883","10",3600,0,0,0,36,34,2,0,32,0,33,3,"W",94.4444444444444,66.6666666666667,96.969696969697
"2018020980","8479496","20",3586,0,0,0,20,19,5,1,13,2,13,5,"W",95,100,100
"2018020980","8478406","1",3447,0,0,0,35,33,6,0,27,0,28,7,"L",94.2857142857143,85.7142857142857,96.4285714285714
"2018020981","8476883","14",3805,0,0,0,36,33,9,0,24,0,27,9,"W",91.6666666666667,100,88.8888888888889
"2018020981","8480382","3",3801,0,0,0,30,26,0,2,24,2,27,1,"L",86.6666666666667,0,88.8888888888889
"2018020982","8474593","23",3898,0,0,0,45,43,5,4,34,4,35,6,"L",95.5555555555556,83.3333333333333,97.1428571428571
"2018020982","8473575","21",3896,0,0,0,32,30,6,1,23,1,25,6,"W",93.75,100,92
"2018020983","8470645","16",3600,1,0,0,32,29,3,3,23,4,25,3,"W",90.625,100,92
"2018020983","8468011","24",3565,0,0,0,35,31,3,0,28,1,30,4,"L",88.5714285714286,75,93.3333333333333
"2018020985","8476343","10",3600,0,0,0,37,31,1,0,30,1,35,1,"L",83.7837837837838,100,85.7142857142857
"2018020985","8475215","2",3600,0,0,0,35,34,5,0,29,0,30,5,"W",97.1428571428571,100,96.6666666666667
"2018020986","8470880","4",3867,0,0,2,40,36,4,1,31,1,35,4,"L",90,100,88.5714285714286
"2018020986","8475683","29",3863,0,0,0,31,28,0,1,27,1,29,1,"W",90.3225806451613,0,93.1034482758621
"2018020984","8475839","14",3468,0,0,0,41,37,1,0,36,0,39,2,"L",90.2439024390244,50,92.3076923076923
"2018020984","8471695","6",3600,1,0,0,21,20,2,2,16,2,17,2,"W",95.2380952380952,100,94.1176470588235
"2018020987","8475156","22",3600,0,0,0,37,35,1,3,31,3,33,1,"W",94.5945945945946,100,93.9393939393939
"2018020987","8467950","9",3548,0,0,0,25,22,4,0,18,0,21,4,"L",88,100,85.7142857142857
"2018020988","8477967","23",3600,0,0,0,24,19,1,0,18,0,22,2,"L",79.1666666666667,50,81.8181818181818
"2018020988","8475311","53",3600,0,0,0,39,37,5,1,31,1,33,5,"W",94.8717948717949,100,93.9393939393939
"2018020989","8466141","13",3900,0,0,0,46,41,1,2,38,2,43,1,"L",89.1304347826087,100,88.3720930232558
"2018020989","8476876","54",3893,0,0,0,37,32,2,1,29,1,32,4,"W",86.4864864864865,50,90.625
"2018020990","8471418","25",3799,0,0,0,30,27,1,2,24,2,26,2,"W",90,50,92.3076923076923
"2018020990","8471734","26",3799,0,0,0,33,29,7,1,21,1,25,7,"L",87.8787878787879,100,84
"2018020991","8476899","5",3828,0,0,0,30,26,3,1,22,1,25,4,"L",86.6666666666667,75,88
"2018020991","8476999","7",3851,0,0,0,44,41,1,2,38,2,39,3,"W",93.1818181818182,33.3333333333333,97.4358974358974
"2018020992","8475660","4",3600,0,0,0,33,30,1,4,25,4,28,1,"W",90.9090909090909,100,89.2857142857143
"2018020992","8471239","1",3518,0,0,0,23,18,3,1,14,1,18,4,"L",78.2608695652174,75,77.7777777777778
"2018020993","8474651","15",3600,0,0,0,21,20,3,1,16,1,17,3,"W",95.2380952380952,100,94.1176470588235
"2018020993","8471306","2",3518,0,0,0,28,26,1,0,25,0,26,2,"L",92.8571428571429,50,96.1538461538462
"2018020994","8471679","8",3600,0,0,0,30,28,3,0,25,0,27,3,"W",93.3333333333333,100,92.5925925925926
"2018020994","8468685","3",3529,0,0,0,35,32,3,0,29,0,32,3,"L",91.4285714285714,100,90.625
"2018020995","8474596","19",3512,0,0,0,23,19,2,1,16,2,19,2,"L",82.6086956521739,100,84.2105263157895
"2018020995","8470147","12",3600,0,0,0,23,21,3,1,17,1,19,3,"W",91.304347826087,100,89.4736842105263
"2018020996","8471469","18",3477,0,0,0,30,27,7,0,20,0,22,8,"L",90,87.5,90.9090909090909
"2018020996","8476316","52",3600,0,0,0,38,35,5,1,29,1,31,6,"W",92.1052631578947,83.3333333333333,93.5483870967742
"2018020997","8470594","54",3596,0,0,0,34,34,3,0,31,0,31,3,"W",100,100,100
"2018020997","8476434","24",3476,0,0,0,33,31,2,0,29,0,30,3,"L",93.9393939393939,66.6666666666667,96.6666666666667
"2018020998","8473575","21",3487,0,0,0,40,36,9,1,26,1,29,10,"L",90,90,89.6551724137931
"2018020998","8474889","28",3600,0,0,0,25,22,1,2,19,2,21,2,"W",88,50,90.4761904761905
"2018020999","8475156","22",3600,0,0,0,30,30,2,0,28,0,28,2,"W",100,100,100
"2018020999","8475683","29",2400,0,0,0,19,15,0,0,15,0,19,0,"L",78.9473684210526,NA,78.9473684210526
"2018020999","8476914","29",1198,0,0,0,5,5,1,1,3,1,3,1,"",100,100,100
"2018021000","8470645","16",3592,1,0,0,25,19,3,0,16,0,20,5,"L",76,60,80
"2018021000","8471734","26",3600,1,0,0,32,29,3,0,26,0,29,3,"W",90.625,100,89.6551724137931
"2018021001","8478406","1",3520,0,0,0,30,29,1,1,27,1,27,2,"L",96.6666666666667,50,100
"2018021001","8471695","6",3600,0,0,0,20,20,1,0,19,0,19,1,"W",100,100,100
"2018021002","8476999","7",3536,0,0,0,31,27,5,0,22,0,26,5,"L",87.0967741935484,100,84.6153846153846
"2018021002","8475883","10",3600,0,0,0,37,35,3,1,31,1,33,3,"W",94.5945945945946,100,93.9393939393939
"2018021003","8476899","5",3600,0,0,0,37,36,5,0,31,0,32,5,"W",97.2972972972973,100,96.875
"2018021003","8471679","8",3374,0,0,0,24,20,5,2,13,2,16,6,"L",83.3333333333333,83.3333333333333,81.25
"2018021004","8467950","9",3592,0,0,0,34,29,1,0,28,0,33,1,"L",85.2941176470588,100,84.8484848484848
"2018021004","8476883","14",3563,0,0,0,37,36,4,4,28,4,29,4,"W",97.2972972972973,100,96.551724137931
"2018021005","8475852","12",3706,0,0,0,34,31,4,0,27,0,30,4,"W",91.1764705882353,100,90
"2018021005","8478470","13",3704,0,0,0,26,22,0,0,22,0,26,0,"L",84.6153846153846,NA,84.6153846153846
"2018021007","8470657","17",3519,0,0,0,44,41,4,0,37,0,40,4,"L",93.1818181818182,100,92.5
"2018021007","8475311","53",3600,0,0,0,23,22,0,0,22,0,22,1,"W",95.6521739130435,0,100
"2018021006","8471750","25",3600,0,0,0,30,29,6,0,23,0,24,6,"W",96.6666666666667,100,95.8333333333333
"2018021006","8476412","19",3394,0,0,0,20,17,0,1,16,1,18,1,"L",85,0,88.8888888888889
"2018021008","8471227","30",3600,0,0,0,37,35,3,2,30,2,32,3,"W",94.5945945945946,100,93.75
"2018021008","8469608","20",3563,0,0,0,23,19,3,0,16,0,20,3,"L",82.6086956521739,100,80
"2018021009","8474651","15",3900,0,0,0,24,22,1,1,20,1,22,1,"W",91.6666666666667,100,90.9090909090909
"2018021009","8480382","3",3900,0,0,0,39,37,5,1,31,1,33,5,"L",94.8717948717949,100,93.9393939393939
"2018021010","8470880","4",3600,0,0,0,30,29,2,0,27,0,28,2,"W",96.6666666666667,100,96.4285714285714
"2018021010","8475215","2",1398,0,0,0,13,10,0,0,10,0,13,0,"L",76.9230769230769,NA,76.9230769230769
"2018021010","8471306","2",2202,0,0,0,13,12,2,0,10,0,11,2,"",92.3076923076923,100,90.9090909090909
"2018021011","8474593","23",3600,0,0,0,48,45,3,0,42,0,45,3,"L",93.75,100,93.3333333333333
"2018021011","8470594","54",3600,0,0,0,19,19,0,0,19,0,19,0,"W",100,NA,100
"2018021012","8475831","21",3533,0,0,0,23,21,2,0,19,0,20,3,"L",91.304347826087,66.6666666666667,95
"2018021012","8476434","24",3600,0,0,0,26,25,3,0,22,0,22,4,"W",96.1538461538462,75,100
"2018021013","8475195","9",3600,0,0,0,32,30,1,1,28,1,30,1,"W",93.75,100,93.3333333333333
"2018021013","8466141","13",3531,0,0,0,33,30,0,1,29,1,31,1,"L",90.9090909090909,0,93.5483870967742
"2018021014","8476945","52",3600,0,0,2,42,40,7,0,33,0,34,8,"W",95.2380952380952,87.5,97.0588235294118
"2018021014","8475683","29",3511,0,0,0,25,21,3,1,17,1,21,3,"L",84,100,80.9523809523809
"2018021015","8477424","18",3900,0,0,0,26,24,2,0,22,0,24,2,"W",92.3076923076923,100,91.6666666666667
"2018021015","8471774","30",3891,0,0,0,43,41,4,0,37,0,39,4,"L",95.3488372093023,100,94.8717948717949
"2018021016","8470320","16",3452,0,0,0,33,29,1,0,28,0,32,1,"L",87.8787878787879,100,87.5
"2018021016","8474889","28",3597,0,0,0,30,28,8,0,20,0,22,8,"W",93.3333333333333,100,90.9090909090909
"2018021017","8475156","22",3600,0,0,0,38,35,9,0,26,0,28,10,"W",92.1052631578947,90,92.8571428571429
"2018021017","8475622","7",1083,0,0,0,7,7,0,0,7,0,7,0,"",100,NA,100
"2018021017","8476999","7",2400,0,0,0,20,16,0,1,15,2,18,0,"L",80,NA,83.3333333333333
"2018021018","8475883","10",3582,0,0,0,37,35,1,1,33,1,34,2,"W",94.5945945945946,50,97.0588235294118
"2018021018","8479496","20",3600,0,0,0,32,26,2,0,24,0,29,3,"L",81.25,66.6666666666667,82.7586206896552
"2018021019","8470147","12",3706,0,0,0,38,34,1,2,31,3,34,1,"L",89.4736842105263,100,91.1764705882353
"2018021019","8470860","6",3687,0,0,0,37,34,6,0,28,0,31,6,"W",91.8918918918919,100,90.3225806451613
"2018021020","8475683","29",3852,0,0,0,30,29,2,0,27,0,28,2,"W",96.6666666666667,100,96.4285714285714
"2018021020","8471239","1",3898,0,0,0,18,17,0,0,17,0,18,0,"L",94.4444444444444,NA,94.4444444444444
"2018021021","8467950","9",3900,0,0,0,38,34,9,0,25,0,29,9,"L",89.4736842105263,100,86.2068965517241
"2018021021","8475215","2",3307,0,0,0,25,21,0,1,20,1,24,0,"",84,NA,83.3333333333333
"2018021021","8471306","2",580,0,0,0,2,2,0,0,2,0,2,0,"W",100,NA,100
"2018021022","8466141","13",3754,0,0,0,37,34,2,1,31,1,33,3,"L",91.8918918918919,66.6666666666667,93.9393939393939
"2018021022","8476899","5",3764,0,0,0,34,32,3,1,28,1,29,4,"W",94.1176470588235,75,96.551724137931
"2018021023","8476945","52",3384,1,0,0,36,32,3,0,29,0,32,4,"",88.8888888888889,75,90.625
"2018021023","8476316","52",196,0,0,0,2,1,0,0,1,0,1,1,"L",50,0,100
"2018021023","8476883","14",3600,0,0,0,32,30,4,0,26,0,26,6,"W",93.75,66.6666666666667,100
"2018021024","8471227","30",3850,0,0,0,25,21,0,0,21,0,24,1,"L",84,0,87.5
"2018021024","8471469","18",3900,0,0,0,33,29,0,0,29,0,33,0,"W",87.8787878787879,NA,87.8787878787879
"2018021025","8480382","3",3564,0,0,0,32,31,5,3,23,3,24,5,"L",96.875,100,95.8333333333333
"2018021025","8471750","25",3600,0,0,0,28,28,3,3,22,3,22,3,"W",100,100,100
"2018021026","8473541","17",3749,0,0,0,34,30,5,1,24,1,27,6,"L",88.2352941176471,83.3333333333333,88.8888888888889
"2018021026","8473575","21",3739,0,0,0,23,20,3,0,17,0,19,4,"W",86.9565217391304,75,89.4736842105263
"2018021027","8468011","24",3547,0,0,0,23,22,9,1,12,1,13,9,"W",95.6521739130435,100,92.3076923076923
"2018021027","8475311","53",3427,0,0,0,31,28,5,0,23,0,24,7,"L",90.3225806451613,71.4285714285714,95.8333333333333
"2018021028","8471679","8",3600,0,0,0,27,26,2,0,24,0,25,2,"W",96.2962962962963,100,96
"2018021028","8471734","26",3523,0,0,0,24,21,1,0,20,0,23,1,"L",87.5,100,86.9565217391304
"2018021029","8474651","15",3548,0,0,0,30,27,0,3,24,3,27,0,"W",90,NA,88.8888888888889
"2018021029","8470880","4",1458,0,0,0,19,15,1,0,14,0,17,2,"L",78.9473684210526,50,82.3529411764706
"2018021029","8475660","4",2007,0,0,0,16,15,2,0,13,0,14,2,"",93.75,100,92.8571428571429
"2018021030","8475883","10",3791,0,0,0,31,28,2,1,25,1,27,3,"L",90.3225806451613,66.6666666666667,92.5925925925926
"2018021030","8474593","23",3791,1,0,0,30,28,2,0,26,1,27,2,"W",93.3333333333333,100,96.2962962962963
"2018021031","8476412","19",3557,0,0,0,27,23,6,1,16,1,19,7,"W",85.1851851851852,85.7142857142857,84.2105263157895
"2018021031","8476434","24",3555,0,0,0,33,28,8,0,20,0,22,11,"L",84.8484848484848,72.7272727272727,90.9090909090909
"2018021032","8479496","20",3446,0,0,0,38,36,5,3,28,3,29,6,"L",94.7368421052632,83.3333333333333,96.551724137931
"2018021032","8470594","54",3593,0,0,0,34,33,3,1,29,1,30,3,"W",97.0588235294118,100,96.6666666666667
"2018021033","8466141","13",3548,0,0,0,28,24,6,0,18,1,20,7,"L",85.7142857142857,85.7142857142857,90
"2018021033","8471695","6",3561,0,0,0,25,22,6,0,16,0,17,8,"W",88,75,94.1176470588235
"2018021034","8476914","29",3468,0,0,0,30,28,6,2,20,2,21,7,"L",93.3333333333333,85.7142857142857,95.2380952380952
"2018021034","8476899","5",3600,0,0,0,25,25,5,1,19,1,19,5,"W",100,100,100
"2018021035","8471306","2",3589,0,0,0,37,35,7,0,28,0,30,7,"W",94.5945945945946,100,93.3333333333333
"2018021035","8475195","9",3460,0,0,0,30,27,2,3,22,3,25,2,"L",90,100,88
"2018021036","8468685","3",3900,0,0,0,45,43,3,0,40,0,42,3,"L",95.5555555555556,100,95.2380952380952
"2018021036","8470657","17",3899,0,0,0,34,32,0,3,29,3,31,0,"W",94.1176470588235,NA,93.5483870967742
"2018021037","8471227","30",3544,0,0,0,25,25,1,0,24,0,24,1,"W",100,100,100
"2018021037","8476883","14",3511,0,0,0,29,27,5,1,21,1,23,5,"L",93.1034482758621,100,91.304347826087
"2018021038","8475622","7",3888,0,0,0,45,41,6,2,33,2,37,6,"L",91.1111111111111,100,89.1891891891892
"2018021038","8470645","16",3870,0,0,0,39,35,1,0,34,1,37,1,"W",89.7435897435898,100,91.8918918918919
"2018021039","8473575","21",3186,0,0,0,29,26,0,1,25,1,28,0,"L",89.6551724137931,NA,89.2857142857143
"2018021039","8475831","21",299,0,0,0,3,3,0,0,3,0,3,0,"",100,NA,100
"2018021039","8471750","25",3600,0,0,0,31,31,1,1,29,1,29,1,"W",100,100,100
"2018021040","8477967","23",3525,0,0,0,34,31,3,0,28,0,31,3,"L",91.1764705882353,100,90.3225806451613
"2018021040","8475156","22",3592,0,0,0,37,35,5,2,28,2,30,5,"W",94.5945945945946,100,93.3333333333333
"2018021041","8469608","20",3339,0,0,0,26,24,3,0,21,0,23,3,"L",92.3076923076923,100,91.304347826087
"2018021041","8475311","53",3600,0,0,2,30,30,2,0,28,0,28,2,"W",100,100,100
"2018021042","8474596","19",3563,0,0,0,28,28,5,0,23,0,23,5,"W",100,100,100
"2018021042","8471734","26",3600,0,0,0,32,28,5,0,23,0,27,5,"L",87.5,100,85.1851851851852
"2018021043","8474550","8",3467,0,0,0,24,20,0,0,20,0,24,0,"L",83.3333333333333,NA,83.3333333333333
"2018021043","8474889","28",3600,0,0,0,39,37,2,0,35,0,37,2,"W",94.8717948717949,100,94.5945945945946
"2018021044","8471774","30",2400,0,0,0,22,19,2,0,17,0,19,3,"",86.3636363636364,66.6666666666667,89.4736842105263
"2018021044","8471227","30",1200,0,0,0,7,4,0,0,4,0,7,0,"L",57.1428571428571,NA,57.1428571428571
"2018021044","8478470","13",3600,0,0,0,27,25,6,3,16,3,18,6,"W",92.5925925925926,100,88.8888888888889
"2018021045","8478406","1",3544,0,0,0,35,33,8,2,23,2,24,9,"L",94.2857142857143,88.8888888888889,95.8333333333333
"2018021045","8474651","15",3600,0,0,0,25,25,6,0,19,0,19,6,"W",100,100,100
"2018021046","8476316","52",3572,0,0,0,29,28,4,1,23,1,24,4,"W",96.551724137931,100,95.8333333333333
"2018021046","8470147","12",3592,0,0,0,29,21,2,0,19,0,26,3,"L",72.4137931034483,66.6666666666667,73.0769230769231
"2018021047","8471679","8",3600,0,0,0,29,21,4,1,16,1,23,5,"L",72.4137931034483,80,69.5652173913043
"2018021047","8476434","24",3600,0,0,0,37,35,9,1,25,1,26,10,"W",94.5945945945946,90,96.1538461538462
"2018021048","8475622","7",3520,0,0,0,42,40,6,0,34,0,35,7,"L",95.2380952380952,85.7142857142857,97.1428571428571
"2018021048","8475831","21",3575,0,0,0,18,18,1,0,17,0,17,1,"W",100,100,100
"2018021049","8474596","19",3744,0,0,0,33,30,3,0,27,0,29,4,"L",90.9090909090909,75,93.1034482758621
"2018021049","8474889","28",3801,0,0,0,19,17,4,0,13,0,13,6,"W",89.4736842105263,66.6666666666667,100
"2018021055","8475883","10",3600,0,0,0,33,31,5,1,25,1,27,5,"W",93.9393939393939,100,92.5925925925926
"2018021055","8476932","22",3532,0,0,0,40,37,1,1,35,1,37,2,"L",92.5,50,94.5945945945946
"2018021050","8467950","9",3584,0,0,0,31,28,4,4,20,4,22,5,"L",90.3225806451613,80,90.9090909090909
"2018021050","8471695","6",3598,0,0,0,19,17,4,0,13,0,15,4,"W",89.4736842105263,100,86.6666666666667
"2018021051","8473541","17",3455,0,0,0,33,30,4,1,25,1,28,4,"L",90.9090909090909,100,89.2857142857143
"2018021051","8475839","14",3600,0,0,0,24,22,7,2,13,2,14,8,"W",91.6666666666667,87.5,92.8571428571429
"2018021052","8470880","4",3599,0,0,0,27,25,5,1,19,1,21,5,"W",92.5925925925926,100,90.4761904761905
"2018021052","8471306","2",2396,0,0,0,15,10,2,0,8,0,13,2,"L",66.6666666666667,100,61.5384615384615
"2018021052","8476444","2",1200,0,0,0,10,10,2,0,8,0,8,2,"",100,100,100
"2018021053","8471239","1",3535,0,0,0,40,37,7,0,30,0,33,7,"L",92.5,100,90.9090909090909
"2018021053","8468685","3",3600,0,0,0,24,22,4,4,14,4,15,5,"W",91.6666666666667,80,93.3333333333333
"2018021054","8476899","5",3547,0,0,0,32,29,5,0,24,1,26,5,"L",90.625,100,92.3076923076923
"2018021054","8475683","29",3600,0,0,0,29,28,5,1,22,1,23,5,"W",96.551724137931,100,95.6521739130435
"2018021058","8475789","26",3558,0,0,0,32,28,2,0,26,1,28,3,"L",87.5,66.6666666666667,92.8571428571429
"2018021058","8475311","53",3547,0,0,0,36,34,4,1,29,1,31,4,"W",94.4444444444444,100,93.5483870967742
"2018021056","8475852","12",3598,0,0,0,34,31,4,0,27,0,30,4,"W",91.1764705882353,100,90
"2018021056","8477424","18",3483,0,0,0,31,27,8,1,18,1,20,10,"L",87.0967741935484,80,90
"2018021057","8470645","16",3600,0,0,0,27,26,0,0,26,0,27,0,"W",96.2962962962963,NA,96.2962962962963
"2018021057","8471418","25",3533,0,0,0,39,37,3,0,34,0,36,3,"L",94.8717948717949,100,94.4444444444444
"2018021059","8470594","54",3590,0,0,0,31,29,2,1,26,1,28,2,"W",93.5483870967742,100,92.8571428571429
"2018021059","8474593","23",857,0,0,0,16,11,0,0,11,0,16,0,"L",68.75,NA,68.75
"2018021059","8477967","23",2743,0,0,0,17,16,1,0,15,0,16,1,"",94.1176470588235,100,93.75
"2018021060","8470657","17",3600,0,0,0,43,37,6,0,31,0,35,8,"L",86.046511627907,75,88.5714285714286
"2018021060","8478470","13",3567,0,0,0,20,19,2,2,15,2,15,3,"W",95,66.6666666666667,100
"2018021061","8476945","52",3516,0,0,0,17,15,0,0,15,0,17,0,"L",88.2352941176471,NA,88.2352941176471
"2018021061","8477831","15",3568,0,0,0,34,33,7,3,23,3,24,7,"W",97.0588235294118,100,95.8333333333333
"2018021062","8470860","6",3386,0,0,0,36,33,2,0,31,1,32,3,"L",91.6666666666667,66.6666666666667,96.875
"2018021062","8476899","5",3593,0,0,0,41,39,10,1,28,1,29,11,"W",95.1219512195122,90.9090909090909,96.551724137931
"2018021063","8476876","54",3559,0,0,2,34,29,2,1,26,1,30,3,"L",85.2941176470588,66.6666666666667,86.6666666666667
"2018021063","8479496","20",3600,0,0,0,28,25,4,1,20,1,23,4,"W",89.2857142857143,100,86.9565217391304
"2011020273","8470645","16",3600,0,0,0,26,21,1,0,20,0,25,1,"L",80.7692307692308,100,80
"2011020273","8462147","20",3600,0,0,0,32,30,4,0,26,0,27,5,"W",93.75,80,96.2962962962963
"2010020918","8467950","9",3555,0,0,0,38,35,2,2,31,2,34,2,"L",92.1052631578947,100,91.1764705882353
"2010020918","8468011","7",3558,1,0,0,31,29,3,0,26,0,28,3,"W",93.5483870967742,100,92.8571428571429
"2010021035","8471734","26",3598,0,0,0,23,21,7,0,14,0,16,7,"W",91.304347826087,100,87.5
"2010021035","8470140","25",3544,0,0,0,30,27,5,1,21,1,23,6,"L",90,83.3333333333333,91.304347826087
"2010020395","8470860","19",3591,0,0,0,23,21,5,1,15,1,17,5,"W",91.304347826087,100,88.2352941176471
"2010020395","8466141","23",3539,0,0,0,28,25,6,2,17,2,20,6,"L",89.2857142857143,100,85
"2010020660","8470594","5",3600,0,0,0,46,44,6,0,38,0,40,6,"W",95.6521739130435,100,95
"2010020660","8471695","6",3523,0,0,0,36,33,0,2,31,2,34,0,"L",91.6666666666667,NA,91.1764705882353
"2011020365","8471679","8",3900,0,0,0,41,38,0,0,38,0,41,0,"L",92.6829268292683,NA,92.6829268292683
"2011020365","8474550","28",3889,0,0,0,32,29,3,0,26,0,29,3,"W",90.625,100,89.6551724137931
"2011020692","8470657","17",3900,0,0,0,33,31,3,0,28,0,30,3,"W",93.9393939393939,100,93.3333333333333
"2011020692","8469608","27",3895,0,0,0,35,33,9,0,24,0,26,9,"L",94.2857142857143,100,92.3076923076923
"2011020244","8475683","4",3593,0,0,0,20,17,1,0,16,2,17,1,"W",85,100,94.1176470588235
"2011020244","8462052","12",1901,0,0,0,11,10,1,1,8,1,9,1,"",90.9090909090909,100,88.8888888888889
"2011020244","8470320","12",1618,0,0,0,17,13,4,1,8,1,11,5,"L",76.4705882352941,80,72.7272727272727
"2010020089","8470594","5",3829,0,0,0,24,21,2,0,19,0,21,3,"W",87.5,66.6666666666667,90.4761904761905
"2010020089","8471469","18",3825,0,0,2,38,34,12,0,22,0,26,12,"L",89.4736842105263,100,84.6153846153846
"2010020943","8474855","2",3712,0,0,0,42,40,3,1,36,1,38,3,"L",95.2380952380952,100,94.7368421052632
"2010020943","8473607","15",3700,0,0,0,29,28,7,0,21,0,22,7,"W",96.551724137931,100,95.4545454545455
"2010020618","8462047","3",3600,0,0,0,25,24,10,1,13,1,14,10,"W",96,100,92.8571428571429
"2010020618","8470860","19",3584,0,0,0,24,22,5,1,16,1,18,5,"L",91.6666666666667,100,88.8888888888889
"2011020255","8467950","9",3600,0,0,0,39,38,12,2,24,2,25,12,"W",97.4358974358974,100,96
"2011020255","8462147","20",3508,0,0,0,32,29,8,1,20,1,23,8,"L",90.625,100,86.9565217391304
"2010020637","8468524","27",3591,0,0,0,40,37,8,1,28,1,30,9,"W",92.5,88.8888888888889,93.3333333333333
"2010020637","8464999","29",3501,0,0,0,28,24,6,1,17,2,20,6,"L",85.7142857142857,100,85
"2010020888","8470594","5",3900,0,0,0,31,29,2,1,26,1,28,2,"L",93.5483870967742,100,92.8571428571429
